Year	Month	DayofMonth	DayOfWeek	DepTime	CRSDepTime	ArrTime	CRSArrTime	UniqueCarrier	FlightNum	TailNum	ActualElapsedTime	CRSElapsedTime	AirTime	ArrDelay	DepDelay	Origin	Dest	Distance	TaxiIn	TaxiOut	Cancelled	Diverted	OrigAirport	OrigCity	OrigState	OrigLat	OrigLong	DestAirport	DestCity	DestState	DestLat	DestLong
2002	5	13	1	1058	1100	1155	1156	NW	424	N8960E	57	56	37	-1	-2	FSD	MSP	197	6	14	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	14	2	1101	1100	1202	1156	NW	424	N958N	61	56	39	6	1	FSD	MSP	197	6	16	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	15	3	1057	1100	1153	1156	NW	424	N956N	56	56	37	-3	-3	FSD	MSP	197	4	15	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	16	4	1054	1100	1154	1156	NW	424	N611NA	60	56	37	-2	-6	FSD	MSP	197	5	18	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	17	5	1055	1100	1151	1156	NW	424	N619NW	56	56	38	-5	-5	FSD	MSP	197	5	13	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	18	6	1054	1100	1145	1156	NW	424	N8925E	51	56	36	-11	-6	FSD	MSP	197	4	11	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	19	7	1056	1100	1158	1156	NW	424	N913RW	62	56	40	2	-4	FSD	MSP	197	5	17	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	20	1	1052	1100	1139	1156	NW	424	N8913E	47	56	34	-17	-8	FSD	MSP	197	2	11	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	21	2	1054	1100	1143	1156	NW	424	N8960E	49	56	36	-13	-6	FSD	MSP	197	4	9	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	22	3	1057	1100	1145	1156	NW	424	N777NC	48	56	33	-11	-3	FSD	MSP	197	4	11	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	23	4	1059	1100	1155	1156	NW	424	N925US	56	56	41	-1	-1	FSD	MSP	197	5	10	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	24	5	1059	1100	1150	1156	NW	424	N8960E	51	56	35	-6	-1	FSD	MSP	197	3	13	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	25	6	1049	1100	1148	1156	NW	424	N8934E	59	56	35	-8	-11	FSD	MSP	197	11	13	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	27	1	1051	1100	1159	1156	NW	424	N8926E	68	56	33	3	-9	FSD	MSP	197	9	26	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	28	2	1058	1100	1147	1156	NW	424	N955N	49	56	34	-9	-2	FSD	MSP	197	5	10	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	29	3	1053	1100	1151	1156	NW	424	N8945E	58	56	37	-5	-7	FSD	MSP	197	6	15	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	30	4	1058	1100	1145	1156	NW	424	N8960E	47	56	35	-11	-2	FSD	MSP	197	3	9	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	31	5	1058	1100	1157	1156	NW	424	N3324L	59	56	38	1	-2	FSD	MSP	197	5	16	0	0	Joe Foss 	Sioux Falls	SD	43.58135111	-96.74170028	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	1	3	1329	1335	1533	1548	NW	426	N299US	64	73	41	-15	-6	MKE	DTW	238	10	13	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	2	4	1351	1335	1608	1548	NW	426	N204US	77	73	45	20	16	MKE	DTW	238	8	24	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	3	5	1330	1335	1532	1548	NW	426	N290US	62	73	42	-16	-5	MKE	DTW	238	9	11	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	4	6	1329	1335	1549	1548	NW	426	N284US	80	73	42	1	-6	MKE	DTW	238	28	10	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	5	7	1333	1335	1536	1548	NW	426	N8945E	63	73	42	-12	-2	MKE	DTW	238	13	8	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	6	1	1332	1335	1555	1548	NW	426	N284US	83	73	50	7	-3	MKE	DTW	238	9	24	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	7	2	1328	1335	1545	1548	NW	426	N286US	77	73	48	-3	-7	MKE	DTW	238	16	13	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	8	3	1332	1335	1547	1548	NW	426	N290US	75	73	50	-1	-3	MKE	DTW	238	10	15	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	9	4	1332	1335	1536	1548	NW	426	N293US	64	73	46	-12	-3	MKE	DTW	238	6	12	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	10	5	1330	1335	1536	1548	NW	426	N288US	66	73	40	-12	-5	MKE	DTW	238	14	12	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	11	6	1330	1335	1532	1548	NW	426	N290US	62	73	46	-16	-5	MKE	DTW	238	8	8	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	12	7	1400	1335	1621	1548	NW	426	N609NW	81	73	51	33	25	MKE	DTW	238	16	14	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	13	1	1327	1335	1543	1548	NW	426	N275US	76	73	46	-5	-8	MKE	DTW	238	18	12	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	14	2	1331	1335	1540	1548	NW	426	N292US	69	73	50	-8	-4	MKE	DTW	238	9	10	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	15	3	1330	1335	1536	1548	NW	426	N203US	66	73	41	-12	-5	MKE	DTW	238	14	11	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	16	4	1328	1335	1546	1548	NW	426	N288US	78	73	44	-2	-7	MKE	DTW	238	17	17	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	17	5	1328	1335	1524	1548	NW	426	N290US	56	73	37	-24	-7	MKE	DTW	238	10	9	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	18	6	1340	1335	1556	1548	NW	426	N292US	76	73	51	8	5	MKE	DTW	238	11	14	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	19	7	1332	1335	1554	1548	NW	426	N9342	82	73	44	6	-3	MKE	DTW	238	22	16	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	20	1	1333	1335	1552	1548	NW	426	N286US	79	73	51	4	-2	MKE	DTW	238	11	17	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	21	2	1327	1335	1538	1548	NW	426	N275US	71	73	42	-10	-8	MKE	DTW	238	17	12	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	22	3	1329	1335	1527	1548	NW	426	N289US	58	73	40	-21	-6	MKE	DTW	238	8	10	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	23	4	1416	1335	1627	1548	NW	426	N299US	71	73	53	39	41	MKE	DTW	238	8	10	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	24	5	1328	1335	1557	1548	NW	426	N816EA	89	73	49	9	-7	MKE	DTW	238	30	10	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	25	6	1325	1335	1540	1548	NW	426	N288US	75	73	44	-8	-10	MKE	DTW	238	19	12	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	26	7	1330	1335	1544	1548	NW	426	N8920E	74	73	41	-4	-5	MKE	DTW	238	17	16	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	27	1	1327	1335	1525	1548	NW	426	N288US	58	73	38	-23	-8	MKE	DTW	238	6	14	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	28	2	1325	1335	1528	1548	NW	426	N203US	63	73	41	-20	-10	MKE	DTW	238	10	12	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	29	3	1327	1335	1533	1548	NW	426	N816EA	66	73	42	-15	-8	MKE	DTW	238	12	12	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	30	4	1329	1335	1553	1548	NW	426	N816EA	84	73	52	5	-6	MKE	DTW	238	15	17	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	31	5	1330	1335	1535	1548	NW	426	N293US	65	73	41	-13	-5	MKE	DTW	238	14	10	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	1	3	1901	1905	2045	2101	NW	429	N509US	104	116	75	-16	-4	DTW	BOS	632	5	24	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	2	4	1936	1905	2120	2101	NW	429	N546US	104	116	75	19	31	DTW	BOS	632	6	23	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	3	5	2023	1905	2201	2101	NW	429	N517US	98	116	81	60	78	DTW	BOS	632	3	14	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	4	6	1900	1905	2034	2101	NW	429	N523US	94	116	79	-27	-5	DTW	BOS	632	4	11	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	5	7	1901	1905	2048	2101	NW	429	N516US	107	116	80	-13	-4	DTW	BOS	632	5	22	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	6	1	1859	1905	2048	2101	NW	429	N541US	109	116	75	-13	-6	DTW	BOS	632	10	24	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	7	2	1901	1905	2038	2101	NW	429	N517US	97	116	73	-23	-4	DTW	BOS	632	5	19	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	8	3	1902	1905	2042	2101	NW	429	N505US	100	116	77	-19	-3	DTW	BOS	632	6	17	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	9	4	1944	1905	2139	2101	NW	429	N542US	115	116	78	38	39	DTW	BOS	632	7	30	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	10	5	1905	1905	2041	2101	NW	429	N533US	96	116	70	-20	0	DTW	BOS	632	4	22	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	11	6	2006	1905	2137	2101	NW	429	N538US	91	116	75	36	61	DTW	BOS	632	3	13	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	12	7	1924	1905	2105	2101	NW	429	N550NW	101	116	81	4	19	DTW	BOS	632	7	13	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	13	1	2203	1905	12	2101	NW	429	N505US	129	116	86	191	178	DTW	BOS	632	6	37	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	14	2	1904	1905	2055	2101	NW	429	N504US	111	116	91	-6	-1	DTW	BOS	632	6	14	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	15	3	1907	1905	2052	2101	NW	429	N524US	105	116	82	-9	2	DTW	BOS	632	4	19	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	16	4	2010	1905	2154	2101	NW	429	N509US	104	116	80	53	65	DTW	BOS	632	9	15	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	17	5	1907	1905	2043	2101	NW	429	N536US	96	116	77	-18	2	DTW	BOS	632	6	13	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	18	6	1858	1905	2035	2101	NW	429	N549US	97	116	74	-26	-7	DTW	BOS	632	6	17	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	19	7	1904	1905	2109	2101	NW	429	N539US	125	116	88	8	-1	DTW	BOS	632	5	32	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	20	1	1901	1905	2050	2101	NW	429	N533US	109	116	83	-11	-4	DTW	BOS	632	8	18	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	21	2	1912	1905	2114	2101	NW	429	N520US	122	116	89	13	7	DTW	BOS	632	5	28	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	22	3	1902	1905	2059	2101	NW	429	N548US	117	116	88	-2	-3	DTW	BOS	632	8	21	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	23	4	1919	1905	2119	2101	NW	429	N547US	120	116	80	18	14	DTW	BOS	632	11	29	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	24	5	2002	1905	2137	2101	NW	429	N515US	95	116	81	36	57	DTW	BOS	632	4	10	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	27	1	1907	1905	2056	2101	NW	429	N527US	109	116	87	-5	2	DTW	BOS	632	8	14	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	28	2	1948	1905	2146	2101	NW	429	N536US	118	116	82	45	43	DTW	BOS	632	6	30	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	29	3	2039	1905	2226	2101	NW	429	N521US	107	116	88	85	94	DTW	BOS	632	6	13	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	30	4	1937	1905	2124	2101	NW	429	N554NW	107	116	83	23	32	DTW	BOS	632	5	19	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	31	5	2000	1905	2137	2101	NW	429	N501US	97	116	73	36	55	DTW	BOS	632	10	14	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Gen Edw L Logan Intl	Boston	MA	42.3643475	-71.00517917
2002	5	1	3	1514	1530	1808	1812	NW	429	N534US	174	162	147	-4	-16	MCO	DTW	957	11	16	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	2	4	1538	1530	1828	1812	NW	429	N518US	170	162	148	16	8	MCO	DTW	957	5	17	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	3	5	1546	1530	1848	1812	NW	429	N524US	182	162	135	36	16	MCO	DTW	957	33	14	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	4	6	1525	1530	1802	1812	NW	429	N523US	157	162	135	-10	-5	MCO	DTW	957	9	13	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	5	7	1528	1530	1759	1812	NW	429	N509US	151	162	132	-13	-2	MCO	DTW	957	7	12	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	6	1	1527	1530	1819	1812	NW	429	N541US	172	162	145	7	-3	MCO	DTW	957	13	14	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	7	2	1527	1530	1819	1812	NW	429	N517US	172	162	146	7	-3	MCO	DTW	957	10	16	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	8	3	1535	1530	1819	1812	NW	429	N505US	164	162	138	7	5	MCO	DTW	957	13	13	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	9	4	1616	1530	1848	1812	NW	429	N542US	152	162	129	36	46	MCO	DTW	957	10	13	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	10	5	1538	1530	1820	1812	NW	429	N533US	162	162	141	8	8	MCO	DTW	957	8	13	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	11	6	1540	1530	1813	1812	NW	429	N555NW	153	162	131	1	10	MCO	DTW	957	9	13	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	12	7	1526	1530	1829	1812	NW	429	N550NW	183	162	154	17	-4	MCO	DTW	957	12	17	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	13	1	1539	1530	1827	1812	NW	429	N501US	168	162	144	15	9	MCO	DTW	957	11	13	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	14	2	1528	1530	1802	1812	NW	429	N505US	154	162	132	-10	-2	MCO	DTW	957	11	11	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	15	3	1527	1530	1806	1812	NW	429	N524US	159	162	138	-6	-3	MCO	DTW	957	8	13	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	16	4	1533	1530	1818	1812	NW	429	N509US	165	162	140	6	3	MCO	DTW	957	9	16	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	17	5	1526	1530	1806	1812	NW	429	N536US	160	162	133	-6	-4	MCO	DTW	957	9	18	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	18	6	1529	1530	1805	1812	NW	429	N521US	156	162	132	-7	-1	MCO	DTW	957	9	15	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	19	7	1545	1530	1805	1812	NW	429	N509US	140	162	120	-7	15	MCO	DTW	957	7	13	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	20	1	1544	1530	1812	1812	NW	429	N533US	148	162	130	0	14	MCO	DTW	957	9	9	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	21	2	1533	1530	1808	1812	NW	429	N520US	155	162	134	-4	3	MCO	DTW	957	8	13	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	22	3	1538	1530	1809	1812	NW	429	N548US	151	162	135	-3	8	MCO	DTW	957	6	10	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	23	4	1525	1530	1813	1812	NW	429	N547US	168	162	144	1	-5	MCO	DTW	957	11	13	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	24	5	1531	1530	1759	1812	NW	429	N514US	148	162	127	-13	1	MCO	DTW	957	9	12	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	25	6	1609	1530	1904	1812	NW	429	N542US	175	162	143	52	39	MCO	DTW	957	21	11	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	26	7	1526	1530	1800	1812	NW	429	N542US	154	162	134	-12	-4	MCO	DTW	957	6	14	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	27	1	1527	1530	1803	1812	NW	429	N527US	156	162	133	-9	-3	MCO	DTW	957	11	12	0	0	Orlando International	Orlando	FL	28.42888889	-81.31602778	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
